case,variant,model,seed,n_train,n_owntest,pos_rate_train,fit_seconds,own_acc,own_auc,own_ece,common_acc,common_auc,common_ece,common_posrate_pred,sex_dp_diff,sex_tpr_gap,race_dp_diff,race_tpr_gap
adult,V4_dedup,hgb,2,35840,8960,0.2386439732142857,13.09,0.8735491071428572,0.9296003218553083,0.009148779457649626,0.871,0.9251289236766471,0.01121034611519504,0.205,0.16434491271380708,0.07591746087975415,0.13478035400773494,0.03676900584795317
adult,V4_dedup,hgb,3,35840,8960,0.2386439732142857,49.49,0.8755580357142857,0.9291972828237702,0.01094297184972913,0.8695,0.9254240037319835,0.011981401788702467,0.2075,0.16469758420031738,0.07162564462398913,0.1362329978194723,0.060087719298245634
adult,V4_dedup,hgb,4,35840,8960,0.2386439732142857,9.97,0.8728794642857143,0.9294527774144016,0.008090970023969496,0.87175,0.9248645078178621,0.01265491150295191,0.20775,0.1594286721918533,0.030485520229441843,0.13325429701411406,0.04005847953216368
adult,V4_dedup,logreg,0,35840,8960,0.2386439732142857,0.55,0.8489955357142858,0.9044095082245056,0.009476322597577715,0.852,0.9047566703843515,0.01411047724968933,0.2065,0.1575595133133486,0.03951877158681394,0.1404472268561039,0.08728070175438596
adult,V4_dedup,logreg,1,35840,8960,0.2386439732142857,0.58,0.8571428571428571,0.9074272445472318,0.007899875732075535,0.85,0.9049751737302676,0.011965941874659275,0.2075,0.16356903544348436,0.05056849534371999,0.13863064110013557,0.08508771929824566
adult,V4_dedup,logreg,2,35840,8960,0.2386439732142857,0.66,0.8504464285714286,0.9076487668932214,0.01222589574272218,0.85375,0.905229535754118,0.011576426942521334,0.20575,0.1654664080409099,0.06225858533561324,0.14226381261207227,0.08947368421052637
adult,V4_dedup,logreg,3,35840,8960,0.2386439732142857,0.73,0.8521205357142857,0.9071536154284315,0.012276809510444327,0.852,0.9049812060312286,0.010777151927647867,0.206,0.16358314230294482,0.058559448467549124,0.12795136610997607,0.03954678362573105
adult,V4_dedup,logreg,4,35840,8960,0.2386439732142857,0.59,0.8503348214285714,0.9072361978071825,0.011799996988955588,0.85325,0.9051323486830817,0.013371416127297137,0.20725,0.16545230118144946,0.05796676907984821,0.1383401123377881,0.09166666666666667
adult,V4_dedup,rf,0,35840,8960,0.2386439732142857,26.14,0.8609375,0.9160043621596228,0.02500689789908492,0.858,0.9137685928920727,0.03168725024565729,0.189,0.1528337153941104,0.05170616727183541,0.12664867262719226,0.08866959064327484
adult,V4_dedup,rf,1,35840,8960,0.2386439732142857,22.58,0.8686383928571428,0.9180919240261313,0.02606193911803324,0.86,0.9151082663971346,0.031791317081234616,0.1865,0.15022394639393405,0.05723102915028844,0.12672208580907574,0.11089181286549704
adult,V4_dedup,rf,2,35840,8960,0.2386439732142857,23.79,0.8637276785714286,0.9171416953185355,0.023427002680416163,0.85975,0.9142724575862217,0.028953605233192754,0.18875,0.15358843237524245,0.055405304139899525,0.12366997182183402,0.09195906432748546
adult,V4_dedup,rf,3,35840,8960,0.2386439732142857,35.0,0.8654017857142857,0.9182036107799589,0.025080305405072164,0.86,0.9140517759094029,0.03282739546746999,0.191,0.16033856462704993,0.06832843975448077,0.1227249723529081,0.07302631578947372
adult,V4_dedup,rf,4,35840,8960,0.2386439732142857,26.42,0.8603794642857143,0.9176273852903677,0.026494469168860457,0.861,0.914687178277282,0.03179782980990767,0.1925,0.1524246164697584,0.04070413036221565,0.1268657882076562,0.09963450292397669
adult,V5_hist,hgb,0,29876,14966,0.2399584951131343,22.71,0.8715087531738608,0.9256727496836685,0.005772453956434219,0.86475,0.923246510649022,0.01401833134902065,0.21075,0.16504320225709754,0.04765278525250183,0.13674064216228374,0.033479532163742665
adult,V5_hist,hgb,1,29876,14966,0.2399584951131343,78.96,0.8725778431110517,0.9263500980726589,0.007123720260612919,0.86975,0.9241367777324985,0.01297054182355016,0.21375,0.16050079351084462,0.04034988521094618,0.1390648722610635,0.045540935672514604
adult,V5_hist,hgb,2,29876,14966,0.2399584951131343,32.88,0.8737137511693172,0.9260461868675851,0.007544737659287045,0.8675,0.9251870683553534,0.014147648598689772,0.2085,0.1594216187621231,0.028612108371766753,0.14037381367422042,0.08121345029239768
adult,V5_hist,hgb,3,29876,14966,0.2399584951131343,30.13,0.8721769343846051,0.9262643216822881,0.008361883548583,0.8695,0.9256485393788607,0.014853666721034059,0.213,0.16502204196790687,0.058157516468993364,0.13666722898040023,0.024415204678362556
adult,V5_hist,hgb,4,29876,14966,0.2399584951131343,11.36,0.872911933716424,0.9264348456421627,0.004915110445088345,0.86775,0.9252179001158203,0.01215227081263402,0.21125,0.16353376829483338,0.04952619711017703,0.13761222844932616,0.04115497076023389
adult,V5_hist,logreg,0,29876,14966,0.2399584951131343,0.54,0.8525992249097956,0.9056282079378363,0.007606037737313322,0.85275,0.9044379638169184,0.013841344671773028,0.20775,0.16055722094868632,0.04445095407756616,0.12998506744640836,0.045029239766081974
adult,V5_hist,logreg,1,29876,14966,0.2399584951131343,0.66,0.8525992249097956,0.9056282079378363,0.007606037737313322,0.85275,0.9044379638169184,0.013841344671773028,0.20775,0.16055722094868632,0.04445095407756616,0.12998506744640836,0.045029239766081974
adult,V5_hist,logreg,2,29876,14966,0.2399584951131343,0.41,0.8525992249097956,0.9056282079378363,0.007606037737313322,0.85275,0.9044379638169184,0.013841344671773028,0.20775,0.16055722094868632,0.04445095407756616,0.12998506744640836,0.045029239766081974
adult,V5_hist,logreg,3,29876,14966,0.2399584951131343,0.47,0.8525992249097956,0.9056282079378363,0.007606037737313322,0.85275,0.9044379638169184,0.013841344671773028,0.20775,0.16055722094868632,0.04445095407756616,0.12998506744640836,0.045029239766081974
adult,V5_hist,logreg,4,29876,14966,0.2399584951131343,0.45,0.8525992249097956,0.9056282079378363,0.007606037737313322,0.85275,0.9044379638169184,0.013841344671773028,0.20775,0.16055722094868632,0.04445095407756616,0.12998506744640836,0.045029239766081974
adult,V5_hist,rf,0,29876,14966,0.2399584951131343,18.47,0.8660964853668315,0.915271705393302,0.027693626535140545,0.8615,0.9146387523056796,0.032985557033458644,0.192,0.15957679421618762,0.074493667867921,0.12417761616464547,0.07850877192982453
adult,V5_hist,rf,1,29876,14966,0.2399584951131343,18.22,0.8665642122143525,0.9155737696789881,0.02707363490277071,0.86125,0.914412708583562,0.031197531247498887,0.19125,0.15958384764591782,0.07878548412368613,0.12330602987760304,0.07631578947368423
adult,V5_hist,rf,2,29876,14966,0.2399584951131343,28.28,0.866631030335427,0.91558057477123,0.027027449819616363,0.86225,0.9145062092484557,0.03170214462156894,0.19425,0.159555633926997,0.06837612660176717,0.12679237502577273,0.08508771929824566
adult,V5_hist,rf,3,29876,14966,0.2399584951131343,25.1,0.8669651209407991,0.9154471255488696,0.02779075268967137,0.8615,0.9143490342956417,0.03095265268613697,0.192,0.1573196967025216,0.06097785286563884,0.12417761616464547,0.07850877192982453
adult,V5_hist,rf,4,29876,14966,0.2399584951131343,26.05,0.8658292128825338,0.9155213989782196,0.026684484447741602,0.86275,0.9144644858334762,0.030180960900745814,0.19525,0.16217950978663376,0.08559107847211334,0.12795449007516263,0.08837719298245617
adult,V5_uniform,hgb,0,35873,8969,0.23613860006132745,8.52,0.8714460920949939,0.9296444941896741,0.007249774408923375,0.86925,0.9256885871546843,0.01767433765747208,0.20375,0.15570446129430437,0.027971742136779554,0.13514429595196592,0.05021929824561411
adult,V5_uniform,hgb,1,35873,8969,0.23761603434337802,70.89,0.8689931987958524,0.9253276324667523,0.011252801552955013,0.86925,0.9254283603937885,0.013251435146399584,0.20625,0.16734262034914474,0.07468441525706615,0.1296945386840609,0.03676900584795317
adult,V5_uniform,hgb,2,35873,8969,0.23811780447690464,36.56,0.8718920726948378,0.9270056493941198,0.008227599197546674,0.86575,0.9241000812349862,0.012243459426079925,0.20925,0.16731440663022396,0.05993555463209599,0.13499746958819892,0.03238304093567246
adult,V5_uniform,hgb,3,35873,8969,0.23898196415131157,76.81,0.8753484223436281,0.9301938753696487,0.008977889676238719,0.87,0.9259473058403397,0.015647051641326376,0.209,0.16129783107035794,0.03601038210789498,0.13797617039355714,0.06447368421052635
adult,V5_uniform,hgb,4,35873,8969,0.23917709698101636,85.0,0.8731185193444085,0.9305738534416927,0.007940216660252401,0.87125,0.9245677521233698,0.009761621661858065,0.20825,0.17033327455475225,0.07779087273742935,0.12163002255502864,-0.007675438596491224
adult,V5_uniform,logreg,0,35873,8969,0.23613860006132745,0.54,0.8492585572527594,0.906903261675315,0.012534524053469082,0.85175,0.9052888533802333,0.01293507045384951,0.20425,0.16096631987303825,0.0536272659767969,0.14052064003798742,0.08179824561403515
adult,V5_uniform,logreg,1,35873,8969,0.23761603434337802,0.8,0.8504850039023303,0.9037937432216835,0.00978925919037217,0.85075,0.9054138560612559,0.01200034155783138,0.20825,0.16807617704108624,0.061025539712925236,0.13652352658181977,0.0650584795321637
adult,V5_uniform,logreg,2,35873,8969,0.23811780447690464,0.52,0.8483665960530717,0.9047649420287011,0.012221955736235343,0.8545,0.9051822827299244,0.01655442286390918,0.2065,0.1643308058543467,0.05244190720139519,0.14284487013676722,0.09166666666666667
adult,V5_uniform,logreg,3,35873,8969,0.23898196415131157,1.07,0.8547218196008474,0.9094315678887964,0.012732043020601817,0.85125,0.9049835519260467,0.014064974205365262,0.20575,0.15869511549991183,0.035819634718749827,0.14015669809375647,0.08618421052631575
adult,V5_uniform,logreg,4,35873,8969,0.23917709698101636,0.49,0.8507079942022522,0.9091290068231627,0.012250835444283842,0.85175,0.9048702787191147,0.015581645719939238,0.20675,0.1658331863868806,0.059792494090237125,0.13180165320237672,0.0639619883040935
adult,V5_uniform,rf,0,35873,8969,0.23613860006132745,24.98,0.861300033448545,0.9175579032696749,0.026829790615254322,0.8615,0.9150117495817605,0.03201099401747259,0.188,0.15133838829130664,0.05111348788413461,0.1195291559670859,0.06973684210526321
adult,V5_uniform,rf,1,35873,8969,0.23761603434337802,34.18,0.8628609655479986,0.9150122255319627,0.021903625397374737,0.8605,0.9154908148164035,0.03141739102696715,0.1895,0.15583847645917828,0.05910444100796364,0.1239605005841815,0.09305555555555556
adult,V5_uniform,rf,2,35873,8969,0.23811780447690464,33.6,0.8620804994982718,0.9157895877354232,0.0238710164313351,0.86175,0.9149288054435483,0.03052855335430585,0.18975,0.15621230823487922,0.06956148537716889,0.12337944305948655,0.09415204678362576
adult,V5_uniform,rf,3,35873,8969,0.23898196415131157,33.59,0.865871334596945,0.9194838524601333,0.03010276615030302,0.859,0.914506879504118,0.033543969213885486,0.1855,0.15098571680479633,0.05905675416067746,0.12258126995432762,0.10650584795321644
adult,V5_uniform,rf,4,35873,8969,0.23917709698101636,33.27,0.8636414315977256,0.9197578539494117,0.025873248513860508,0.86175,0.9137201669204702,0.030299919603995414,0.19175,0.1580744136836537,0.074493667867921,0.12657525944530873,0.10182748538011699
german,corrected,hgb,0,700,300,0.7,45.33,0.7433333333333333,0.753068783068783,0.1285453965591805,,,,,,,,
german,corrected,hgb,1,700,300,0.7,23.49,0.7333333333333333,0.7586243386243385,0.11966819964858563,,,,,,,,
german,corrected,hgb,2,700,300,0.7,57.25,0.7433333333333333,0.7966666666666666,0.11711755520327743,,,,,,,,
german,corrected,hgb,3,700,300,0.7,23.49,0.7733333333333333,0.776931216931217,0.08047910922369307,,,,,,,,
german,corrected,hgb,4,700,300,0.7,50.93,0.74,0.7614285714285715,0.1362073106074115,,,,,,,,
german,corrected,logreg,0,700,300,0.7,0.05,0.7233333333333334,0.7611111111111111,0.08029681000659834,,,,,,,,
german,corrected,logreg,1,700,300,0.7,0.08,0.7433333333333333,0.7592063492063492,0.07517665645682602,,,,,,,,
german,corrected,logreg,2,700,300,0.7,0.05,0.76,0.8046560846560847,0.053387709809312886,,,,,,,,
german,corrected,logreg,3,700,300,0.7,0.05,0.7766666666666666,0.8000529100529102,0.051497661259746544,,,,,,,,
german,corrected,logreg,4,700,300,0.7,0.06,0.7433333333333333,0.7470370370370369,0.08684457595093477,,,,,,,,
german,corrected,rf,0,700,300,0.7,1.87,0.73,0.746825396825397,0.023753375319920177,,,,,,,,
german,corrected,rf,1,700,300,0.7,2.06,0.7366666666666667,0.7423280423280424,0.033960572426883724,,,,,,,,
german,corrected,rf,2,700,300,0.7,2.0,0.7533333333333333,0.7928042328042328,0.11816192756510056,,,,,,,,
german,corrected,rf,3,700,300,0.7,1.86,0.7633333333333333,0.7874074074074074,0.056957702545767167,,,,,,,,
german,corrected,rf,4,700,300,0.7,2.45,0.7166666666666667,0.7506878306878306,0.08194443916889206,,,,,,,,
german,statlog,hgb,0,700,300,0.7,59.09,0.7633333333333333,0.8212169312169312,0.10265844460874533,,,,,,,,
german,statlog,hgb,1,700,300,0.7,32.61,0.7833333333333333,0.7869841269841271,0.08321187009104125,,,,,,,,
german,statlog,hgb,2,700,300,0.7,32.18,0.7533333333333333,0.7781481481481481,0.1250298357086877,,,,,,,,
german,statlog,hgb,3,700,300,0.7,42.85,0.7666666666666667,0.7807936507936508,0.09614353949547746,,,,,,,,
german,statlog,hgb,4,700,300,0.7,35.89,0.78,0.7974603174603175,0.09448397827721289,,,,,,,,
german,statlog,logreg,0,700,300,0.7,0.12,0.7833333333333333,0.8267195767195767,0.07070289640915284,,,,,,,,
german,statlog,logreg,1,700,300,0.7,0.05,0.76,0.8138095238095239,0.03561120206595909,,,,,,,,
german,statlog,logreg,2,700,300,0.7,0.04,0.7366666666666667,0.7777248677248678,0.07087188674991819,,,,,,,,
german,statlog,logreg,3,700,300,0.7,0.06,0.7566666666666667,0.8035449735449737,0.06069042087727175,,,,,,,,
german,statlog,logreg,4,700,300,0.7,0.17,0.7766666666666666,0.8146031746031748,0.03557439977818626,,,,,,,,
german,statlog,rf,0,700,300,0.7,1.83,0.78,0.8359788359788359,0.09141494765801633,,,,,,,,
german,statlog,rf,1,700,300,0.7,2.08,0.76,0.803968253968254,0.06100322332606836,,,,,,,,
german,statlog,rf,2,700,300,0.7,2.13,0.76,0.7733333333333334,0.05399738408972223,,,,,,,,
german,statlog,rf,3,700,300,0.7,2.25,0.7566666666666667,0.8212698412698411,0.08180931970354252,,,,,,,,
german,statlog,rf,4,700,300,0.7,1.94,0.74,0.8088359788359788,0.051717020806883805,,,,,,,,
